OTU ID	Consensus Lineage
15457	Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcaceae Incertae Sedis
15460	Proteobacteria
15461	Proteobacteria;Betaproteobacteria;Burkholderiales;Incertae sedis 5
15468	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Kibdelosporangium
15472	Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
15474	
15477	Cyanobacteria;Cyanobacteria;Chloroplast;Bacillariophyta
15478	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15479	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae 1;Bacillus
15481	Proteobacteria;Alphaproteobacteria
15486	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15491	Bacteroidetes;Bacteroidetes;Bacteroidales;Prevotellaceae;Prevotella
15498	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
15501	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
15502	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium
15503	
15504	Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
15505	
15509	
15510	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Williamsiaceae;Williamsia
15511	
15514	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae 1;Bacillus;Bacillus f
15519	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Crenotrichaceae;Terrimonas
15529	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Xiphinematobacteriaceae;Xiphinematobacteriaceae_genera_incertae_sedis
15545	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
15551	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
15554	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
15558	
15559	Proteobacteria;Deltaproteobacteria
15566	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
15569	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
15574	
15576	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp5
15579	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
15583	
15584	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae
15595	Bacteroidetes
15596	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
15599	Proteobacteria;Betaproteobacteria;Burkholderiales
15603	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium
15604	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
15612	Bacteroidetes
15614	Bacteroidetes
15617	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Hymenobacter
15618	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
15633	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
15643	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
15644	
15645	
15646	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas
15652	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
15655	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
15658	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
15661	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Nocardiopsaceae;Nocardiopsis
15663	Firmicutes;Clostridia;Clostridiales;Veillonellaceae
15670	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia
15677	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15681	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
15683	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
15684	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15689	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
15691	Proteobacteria;Alphaproteobacteria
15693	
15696	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
15698	
15700	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
15701	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
15703	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae
15708	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15709	
15711	Proteobacteria
15715	
15717	Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcaceae Incertae Sedis
15724	Cyanobacteria;Cyanobacteria;Chloroplast;Bacillariophyta
15727	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15739	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15741	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Amycolatopsis
15753	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
15754	
15758	Cyanobacteria;Cyanobacteria;Family I;GpI
15764	Proteobacteria;Alphaproteobacteria;Rhodospirillales
15769	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae;Microbacterium
15771	
15776	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
15779	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15782	
15788	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15791	Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae
15792	Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae
15793	Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium
15794	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15795	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Belnapia
15798	Proteobacteria
15799	Bacteroidetes;Sphingobacteria;Sphingobacteriales
15800	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
15801	
15804	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
15811	Bacteroidetes
15815	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
15817	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
15821	
15836	Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI
15838	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
15839	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Gordoniaceae;Gordonia
15840	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
15842	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15843	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
15846	Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacteriaceae 2;Granulicatella
15848	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15851	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15852	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15853	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
15862	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp7
15867	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
15871	Proteobacteria;Betaproteobacteria;Burkholderiales
15876	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
15882	
15884	Proteobacteria
15886	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
15891	Proteobacteria;Alphaproteobacteria
15892	Bacteroidetes;Flavobacteria;Flavobacteriales
15895	
15898	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Crenotrichaceae;Terrimonas
15900	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
15906	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15908	Proteobacteria;Alphaproteobacteria;Rhizobiales
15922	Proteobacteria;Alphaproteobacteria;Rhizobiales
15928	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp7
15931	Proteobacteria;Gammaproteobacteria
15938	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
15945	
15947	
15948	
15963	Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
15966	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15970	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
15973	Proteobacteria;Gammaproteobacteria
15977	Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus
15981	Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus
15987	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
15988	Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Leptotrichia
15990	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
15992	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
15999	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
16001	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
16003	Proteobacteria
16004	Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
16008	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
16010	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
16012	Bacteroidetes
16017	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Actinomycineae;Actinomycetaceae
16025	Bacteroidetes
16031	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16034	
16035	
16036	
16044	
16045	Bacteroidetes;Bacteroidetes;Bacteroidales;Bacteroidaceae;Bacteroides
16050	Proteobacteria;Alphaproteobacteria;Rhizobiales
16053	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
16058	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
16066	
16075	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae
16078	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16084	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16094	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces
16095	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae Incertae Sedis
16099	
16101	Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Cystobacteraceae
16104	Proteobacteria
16107	Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus
16115	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Emticicia
16117	Bacteroidetes
16118	
16127	
16131	Firmicutes;Clostridia;Clostridiales
16133	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae
16136	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Cellulomonadaceae;Cellulomonas
16138	
16141	Proteobacteria
16143	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16149	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
16150	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
16153	
16154	Cyanobacteria;Cyanobacteria;Family I;GpI
16158	Proteobacteria
16160	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Frankineae;Geodermatophilaceae
16165	Proteobacteria;Alphaproteobacteria
16174	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
16176	
16184	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
16185	Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
16189	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
16190	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae
16195	
16197	
16204	
16207	
16208	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
16212	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
16217	
16218	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
16219	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
16233	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
16235	
16243	Proteobacteria;Betaproteobacteria
16244	Proteobacteria;Alphaproteobacteria;Rhizobiales
16248	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium
16250	
16256	
16257	
16263	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
16264	Firmicutes;Bacilli;Bacillales
16267	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
16271	
16273	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus
16278	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae 1;Bacillus;Bacillus c
16282	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
16284	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
16288	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Intrasporangiaceae;Janibacter
16291	
16292	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16294	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Subdivision 3;Subdivision 3_genera_incertae_sedis
16300	Proteobacteria;Alphaproteobacteria
16301	Bacteroidetes
16302	
16306	
16315	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
16320	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16321	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
16324	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16326	Proteobacteria;Gammaproteobacteria
16333	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Patulibacteraceae;Patulibacter
16334	Proteobacteria
16341	Proteobacteria
16343	TM7;TM7_genera_incertae_sedis
16344	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Rubrobacter
16351	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Crenotrichaceae
16353	Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella
16356	Bacteroidetes;Bacteroidetes;Bacteroidales;Prevotellaceae
16368	OP11;OP11_genera_incertae_sedis
16370	Proteobacteria;Alphaproteobacteria;Rhizobiales
16371	Firmicutes;Clostridia;Clostridiales;Veillonellaceae
16373	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae;Solirubrobacter
16374	OP10;OP10_genera_incertae_sedis
16383	Proteobacteria;Alphaproteobacteria;Rhizobiales
16385	Proteobacteria
16393	
16394	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
16395	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillaceae 1;Geobacillus
16405	Root
16406	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
16417	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
16429	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16436	Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Thauera
16442	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
16447	TM7;TM7_genera_incertae_sedis
16453	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16457	Firmicutes;Bacilli;Bacillales
16459	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
16460	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Propionibacteriaceae
16468	Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
16473	
16476	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
16482	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
16486	Firmicutes;Clostridia;Clostridiales
16487	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16491	Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Aquaspirillum
16495	Proteobacteria;Alphaproteobacteria
16501	Proteobacteria;Alphaproteobacteria;Rhizobiales
16502	BRC1;BRC1_genera_incertae_sedis
16505	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
16509	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae
16518	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp2
16520	Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
16522	Proteobacteria
16526	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
16528	Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
16536	Proteobacteria
16537	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
16538	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Microbacteriaceae;Microbacterium
16540	Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
16545	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;Asanoa
16547	Root
16548	
16549	Proteobacteria
16566	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
16567	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp4
16574	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
16579	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
16580	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp16
16581	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae
16584	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
16590	
16594	Proteobacteria;Betaproteobacteria;Burkholderiales
16595	
16596	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Frankineae;Sporichthyaceae;Sporichthya
16606	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Cellulomonadaceae;Cellulomonas
16615	
16617	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp6
16619	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
16622	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16626	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
16628	SR1;SR1_genera_incertae_sedis
16630	Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
16631	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae
16633	
16639	
16648	Root
16655	
16659	Proteobacteria
16663	
16666	
16667	
16668	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
16673	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp1
16677	
16679	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter
16682	Firmicutes;Clostridia;Clostridiales
16683	Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
16686	Proteobacteria;Deltaproteobacteria;Myxococcales;Sorangineae;Polyangiaceae
16697	
16704	Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
16707	Bacteroidetes
16713	Proteobacteria;Alphaproteobacteria
16716	Bacteroidetes
16719	
16723	
16730	
16731	
16733	Proteobacteria
16736	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales
16737	
16741	
16742	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
16750	Proteobacteria;Alphaproteobacteria;Rhizobiales
16752	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium
16754	
16757	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
16758	Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Sutterella
16759	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
16767	Actinobacteria;Actinobacteria;Rubrobacteridae;Rubrobacterales;Rubrobacterineae;Rubrobacteraceae
16768	Bacteroidetes
16770	
16775	
16781	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum
16782	
16783	Proteobacteria
16784	
16785	Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Subdivision 3;Subdivision 3_genera_incertae_sedis
16786	
16789	
16792	Firmicutes;Clostridia;Clostridiales
16794	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
16798	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
16799	Bacteroidetes;Sphingobacteria;Sphingobacteriales
16801	
16804	Proteobacteria
16805	Bacteroidetes
16806	Proteobacteria;Alphaproteobacteria;Rhizobiales
16813	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Sanguibacteraceae;Sanguibacter
16825	Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Gp3
16829	Actinobacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Frankineae;Kineosporiaceae;Kineococcus
16831	Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
16832	
16835	Proteobacteria
16837	Bacteroidetes;Sphingobacteria;Sphingobacteriales;Crenotrichaceae;Terrimonas
